id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-08236,лилах гопи,лилах гопи,,philosophical_term,лилах гопи,,yes,no_diacritics_in_prose,,лилах гопи [1],vedabase_ru,vedabase_ru:index.html:лилах гопи,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08363,мадхйалӣла̄,мадхйалӣла̄,,philosophical_term,мадхйалӣла̄,,yes,needs_review,,мадхйалӣла̄ [2],vedabase_ru,vedabase_ru:index.html:мадхйалӣла̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08914,милила,милила,,philosophical_term,милила,,yes,diacritics_in_quotes_only,,милила̄ [8] | милила [4],vedabase_ru,vedabase_ru:index.html:милила̄ | vedabase_ru:index.html:милила,,needs_review,auto-generated draft,yes,милила̄ [8] | милила [4],vedabase_ru [12],high,review,,,,,,,
term-08915,милила̄н̇,милила̄н̇,,philosophical_term,милила̄н̇,,yes,needs_review,,милила̄н̇ [2],vedabase_ru,vedabase_ru:index.html:милила̄н̇,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09174,нава-видха бхакти,нава-видха бхакти,,philosophical_term,нава-видха бхакти,,yes,no_diacritics_in_prose,,нава-видха бхакти [2],vedabase_ru,vedabase_ru:index.html:нава-видха бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09237,наишкармйа,наишкармйа,,philosophical_term,наишкармйа,,yes,no_diacritics_in_prose,,наишкармйа [4],vedabase_ru,vedabase_ru:index.html:наишкармйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09238,наишкармйам,наишкармйам,,philosophical_term,наишкармйам,,yes,no_diacritics_in_prose,,наишкармйам [2],vedabase_ru,vedabase_ru:index.html:наишкармйам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09499,нивр̣тта-гун̣а-вр̣тти,нивр̣тта-гун̣а-вр̣тти,,philosophical_term,нивр̣тта-гун̣а-вр̣тти,,yes,needs_review,,нивр̣тта-гун̣а-вр̣тти [2],vedabase_ru,vedabase_ru:index.html:нивр̣тта-гун̣а-вр̣тти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09666,ниргун̣а,ниргун̣а,,philosophical_term,ниргун̣а,,yes,needs_review,,ниргун̣а [7],vedabase_ru,vedabase_ru:index.html:ниргун̣а,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09667,ниргун̣ам,ниргун̣ам,,philosophical_term,ниргун̣ам,,yes,needs_review,,ниргун̣ам [4],vedabase_ru,vedabase_ru:index.html:ниргун̣ам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09668,ниргун̣асйа,ниргун̣асйа,,philosophical_term,ниргун̣асйа,,yes,needs_review,,ниргун̣асйа [2],vedabase_ru,vedabase_ru:index.html:ниргун̣асйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09669,ниргун̣атва̄т,ниргун̣атва̄т,,philosophical_term,ниргун̣атва̄т,,yes,needs_review,,ниргун̣атва̄т [2],vedabase_ru,vedabase_ru:index.html:ниргун̣атва̄т,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09880,ньяя-шастре,ньяя-шастре,,philosophical_term,ньяя-шастре,,yes,no_diacritics_in_prose,,ньяя-шастре [1],vedabase_ru,vedabase_ru:index.html:ньяя-шастре,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11157,према-бхакти,према-бхакти,,philosophical_term,према-бхакти,,yes,no_diacritics_in_prose,,према-бхакти [11],bvks_ru,vedabase_ru:index.html:према-бхакти | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:према-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11164,према̄н̃джана-ччхурита-бхакти-вилочанена,према̄н̃джана-ччхурита-бхакти-вилочанена,,philosophical_term,према̄н̃джана-ччхурита-бхакти-вилочанена,,yes,needs_review,,према̄н̃джана-ччхурита-бхакти-вилочанена [3],vedabase_ru,vedabase_ru:index.html:према̄н̃джана-ччхурита-бхакти-вилочанена,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11458,пхалгуна,пхалгуна,,philosophical_term,пхалгуна,,yes,diacritics_in_quotes_only,,пхалгуна [9] | пха̄лгуна [4],vedabase_ru,vedabase_ru:index.html:пхалгуна | vedabase_ru:index.html:пха̄лгуна,,needs_review,auto-generated draft,yes,пхалгуна [9] | пха̄лгуна [4],vedabase_ru [13],high,review,,,,,,,
term-11459,пха̄лгуна̄т,пха̄лгуна̄т,,philosophical_term,пха̄лгуна̄т,,yes,needs_review,,пха̄лгуна̄т [1],vedabase_ru,vedabase_ru:index.html:пха̄лгуна̄т,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11475,пхелила,пхелила,,philosophical_term,пхелила,,yes,no_diacritics_in_prose,,пхелила [4],vedabase_ru,vedabase_ru:index.html:пхелила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11502,рага-бхакти,рага-бхакти,,philosophical_term,рага-бхакти,,yes,no_diacritics_in_prose,,рага-бхакти [8],bvks_ru,vedabase_ru:index.html:рага-бхакти | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:рага-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11504,рагануга-бхакти,рагануга-бхакти,,philosophical_term,рагануга-бхакти,,yes,no_diacritics_in_prose,,рагануга-бхакти [4],vedabase_ru,vedabase_ru:index.html:рагануга-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11509,рагатмика-бхакти,рагатмика-бхакти,,philosophical_term,рагатмика-бхакти,,yes,no_diacritics_in_prose,,рагатмика-бхакти [2],vedabase_ru,vedabase_ru:index.html:рагатмика-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11562,раджо-гуна,раджо-гуна,,philosophical_term,раджо-гуна,,yes,no_diacritics_in_prose,,раджо-гуна [1],vedabase_ru,vedabase_ru:index.html:раджо-гуна,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11669,раса-лила,раса-лила,,philosophical_term,раса-лила,,yes,no_diacritics_in_prose,,раса-лила [9] | Раса-лила [1],vedabase_ru,vedabase_ru:index.html:раса-лила | vedabase_ru:index.html:Раса-лила,,needs_review,auto-generated draft,yes,раса-лила [9] | Раса-лила [1],vedabase_ru [10],high,review,,,,,,,
term-11920,сагун̣а,сагун̣а,,philosophical_term,сагун̣а,,yes,needs_review,,сагун̣а [4],vedabase_ru,vedabase_ru:index.html:сагун̣а,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-11967,садхана-бхакти,садхана-бхакти,,philosophical_term,садхана-бхакти,,yes,diacritics_in_quotes_only,,садхана-бхакти [12] | са̄дхана-бхакти [2],vedabase_ru,vedabase_ru:index.html:са̄дхана-бхакти | vedabase_ru:index.html:садхана-бхакти,,needs_review,auto-generated draft,yes,садхана-бхакти [12] | са̄дхана-бхакти [2],vedabase_ru [14],high,review,,,,,,,
term-12031,салила,салила,,philosophical_term,салила,,yes,no_diacritics_in_prose,,салила [1],vedabase_ru,vedabase_ru:index.html:салила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-12032,салилам,салилам,,philosophical_term,салилам,,yes,no_diacritics_in_prose,,салилам [1],vedabase_ru,vedabase_ru:index.html:салилам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
