id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-04973,гопи,гопи,,other,гопи,,conditional,no_diacritics_in_prose,,гопи [998] | гопӣ [124] | Гопи [94] | Гопӣ [3],bvks_ru,"vedabase_ru:index.html:гопи | vedabase_ru:index.html:Гопи | vedabase_ru:index.html:гопӣ | vedabase_ru:index.html:Гопи — помощницы, наставницы, подруги, жены, дорогие ученицы, наперсницы и служанки Господа Кришны | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Гопи — девушки-пасту́шки, наиболее близкие преданные Кришны",,needs_review,auto-generated draft,yes,гопи [998] | гопӣ [124] | Гопи [94] | Гопӣ [3],vedabase_ru [1167] | bvks_ru [52],medium,review,,,,,,,
term-05009,господствовать,Господствовать,,other,Господствовать,,no,no_diacritics_in_prose,,Господствовать [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Господствовать – прим. переводчика,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05011,господь ананта шеша,Господь Ананта Шеша,,other,Господь Ананта Шеша,,no,no_diacritics_in_prose,,Господь Ананта Шеша [2],vedabase_ru,"vedabase_ru:index.html:Господь Ананта Шеша — ложе, на котором возлежит Гарбходакашайи Вишну. Это божественный змей с тысячами голов, тысячами л",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05012,господь баларама,Господь Баларама,,other,Господь Баларама,,no,no_diacritics_in_prose,,Господь Баларама [1],vedabase_ru,"vedabase_ru:index.html:Господь Баларама — это изначальный Санкаршана. Чтобы служить Господу Кришне, Он предстает в пяти ипостасях",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05013,господь джаганнатха,Господь Джаганнатха,,other,Господь Джаганнатха,,no,no_diacritics_in_prose,,Господь Джаганнатха [2],vedabase_ru,vedabase_ru:index.html:Господь Джаганнатха — опора Вселенной. Кто способен перенести Его с одного места на другое? Господь двигается по собстве,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05014,господь кришна,Господь Кришна,,other,Господь Кришна,,no,no_diacritics_in_prose,,Господь Кришна [8],vedabase_ru,"vedabase_ru:index.html:Господь Кришна — основа всего сущего, и тот, кто, приняв разумное решение вручить себя Ему, не знает иного прибежища, аб | vedabase_ru:index.html:Господь Кришна — единственный господин и повелитель вселенной, и каждому подобает служить Ему. Воистину, все живущие — с | vedabase_ru:index.html:Господь Кришна — источник всех воплощений, которые являются Его полными или частичными экспансиями. Нетрудно заметить, ч | vedabase_ru:index.html:Господь Кришна — творец, а майя — Его инструмент, подобный гончарному кругу и другим орудиям горшечника, что служат меха | vedabase_ru:index.html:Господь Кришна — единственный верховный повелитель, а все остальные — Его слуги. Все танцуют, подчиняясь Его воле",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05015,господь нараяна,Господь Нараяна,,other,Господь Нараяна,,no,no_diacritics_in_prose,,Господь Нараяна [2],vedabase_ru,"vedabase_ru:index.html:Господь Нараяна — это часть полной экспансии Господа Нитьянанды Баларамы, источника всех воплощений",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05016,господь ответил: «я,Господь ответил: «Я,,other,Господь ответил: «Я,,no,no_diacritics_in_prose,,Господь ответил: «Я [2],vedabase_ru,vedabase_ru:index.html:Господь ответил: «Я — санньяси низшего разряда. Поэтому Я недостоин сидеть рядом с вами,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05018,господь чайтанья,Господь Чайтанья,,other,Господь Чайтанья,,no,no_diacritics_in_prose,,Господь Чайтанья [8],vedabase_ru,"vedabase_ru:index.html:Стало быть, Господь Чайтанья — это Высшая Абсолютная Истина. Если назвать Его Кширодакашайи Вишну, это не прибавит Ему с | vedabase_ru:index.html:Господь Чайтанья — это Сам Господь Кришна, а Господь Нитьянанда — это Шри Баларама. Нитьянанда Прабху исполняет все жела | vedabase_ru:index.html:Таким образом, Господь Чайтанья — единственный властелин. Все остальные — Его приближенные или слуги | vedabase_ru:index.html:Господь Чайтанья — обитель полубогов, цель Упанишад, единственное достояние великих мудрецов, прекрасное прибежище Своих",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05020,господь чайтанья ответил: «ты,Господь Чайтанья ответил: «Ты,,other,Господь Чайтанья ответил: «Ты,,no,no_diacritics_in_prose,,Господь Чайтанья ответил: «Ты [2],vedabase_ru,"vedabase_ru:index.html:Господь Чайтанья ответил: «Ты — Мое единственное крыло. Будь у Меня второе, Я бы летал в поднебесье",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05414,данный в детстве,данный в детстве,,other,данный в детстве,,no,no_diacritics_in_prose,,данный в детстве [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Обет, данный в детстве, – см. том 1, стр. 60. (См. также примечание переводчика)",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05451,даршан,даршан,,other,даршан,,conditional,diacritics_in_quotes_only,,дарш́ан [44] | даршан [5] | Даршан [1],bvks_ru,bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Даршан — встреча с Верховным Господом или Его представителем | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:даршан | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:дарш́ан,,needs_review,auto-generated draft,yes,дарш́ан [44] | даршан [5] | Даршан [1],bvks_ru [50],medium,review,,,,,,,
term-05465,дас,Дас,,other,Дас,,no,no_diacritics_in_prose,,Дас [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Дас — (1) слуга; (2) часть имени, которое преданный получает во время инициации; (3) фамилия, широко распространённая в ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05521,два важнейших ведических писания,Два важнейших ведических писания,,other,Два важнейших ведических писания,,no,no_diacritics_in_prose,,Два важнейших ведических писания [2],vedabase_ru,"vedabase_ru:index.html:Два важнейших ведических писания — это „Шримад-Бхагаватам“ и „Махабхарата“, однако ты обходишь вниманием их утверждения",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05627,девятое оскорбление,Девятое оскорбление,,other,Девятое оскорбление,,no,no_diacritics_in_prose,,Девятое оскорбление [1],vedabase_ru,"vedabase_ru:index.html:Девятое оскорбление — рассказывать о трансцендентной природе святого имени тому, кто не расположен повторять его. Настав",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05699,джаганнатх,Джаганнатх,,other,Джаганнатх,,no,no_diacritics_in_prose,,Джаганнатх [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Джаганнатх — (1) Верховный Господь, властелин вселенной; (2) Божество Господа, которому поклоняются в Пури, штат Орисса",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05949,джйотирвид,Джйотирвид,,other,Джйотирвид,,no,no_diacritics_in_prose,,Джйотирвид [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Джйотирвид – астролог,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-05963,джӣу,Джӣу,,other,Джӣу,,conditional,no_diacritics_in_prose,,Джӣу [2],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Джӣу – (1) (сāдхāран̣а-рӯд̣хи) дополнение к имени божества, демонстрирующее почтительное отношение; (2) (видвад-рӯд̣хи | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Джӣу",,needs_review,auto-generated draft,yes,Джӣу [2],bvks_ru [2],medium,review,,,,,,,
term-06116,долг духовного учителя,Долг духовного учителя,,other,Долг духовного учителя,,no,no_diacritics_in_prose,,Долг духовного учителя [1],vedabase_ru,"vedabase_ru:index.html:Долг духовного учителя — всегда занимать учеников поклонением Божеству, и именно перед таким гуру, духовным учителем, мы",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06117,долг каждого живого существа,Долг каждого живого существа,,other,Долг каждого живого существа,,no,no_diacritics_in_prose,,Долг каждого живого существа [3],bvks_ru,"vedabase_ru:index.html:Долг каждого живого существа — действовать на благо другим своей жизнью, имуществом, разумом и речью | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Долг каждого живого существа – принести в жертву свою жизнь, имущество, разум и речь ради блага других. Человек должен в",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06131,дорогая мама,Дорогая мама,,other,Дорогая мама,,no,no_diacritics_in_prose,,Дорогая мама [1],vedabase_ru,"vedabase_ru:index.html:Дорогая мама», — сказал он, — «мачеха оскорбила меня, согнав с отцовских колен",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06132,дорогой господь,Дорогой Господь,,other,Дорогой Господь,,no,no_diacritics_in_prose,,Дорогой Господь [2],bvks_ru,"vedabase_ru:index.html:Дорогой Господь"", — взмолился Рагхунатха, — ""прошу Тебя, не ешь это. Такая пища не годится для Тебя | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Дорогой Господь, — сказал Адвайта Ачарья, — Вриндаван там, где Ты находишься, ибо Ты носишь его в Своём сердце",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06229,думать о кришне,Думать о Кришне,,other,Думать о Кришне,,no,no_diacritics_in_prose,,Думать о Кришне [1],vedabase_ru,vedabase_ru:index.html:Думать о Кришне — значит обрести освобождение,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06427,дхвани,дхвани,,other,дхвани,,conditional,no_diacritics_in_prose,,дхвани [35] | Дхвани [2],bvks_ru,"vedabase_ru:index.html:дхвани | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Дхвани – звук, или скрытый смысл; āтмика – состоящий из; ш́абда – слово; варн̣а – буква, окраска | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Дхвани",,needs_review,auto-generated draft,yes,дхвани [35] | Дхвани [2],vedabase_ru [35] | bvks_ru [2],medium,review,,,,,,,
term-06466,дхиродатта,Дхиродатта,,other,Дхиродатта,,conditional,no_diacritics_in_prose,,Дхиродатта [3] | дхиродатта [1],vedabase_ru,"vedabase_ru:index.html:Дхиродатта — это человек от природы очень серьезный, деликатный, снисходительный, милостивый, решительный, скромный, иск | vedabase_ru:index.html:дхиродатта | vedabase_ru:index.html:Дхиродатта",,needs_review,auto-generated draft,yes,Дхиродатта [3] | дхиродатта [1],vedabase_ru [4],medium,review,,,,,,,
term-06497,дхубулия,Дхубулия,,other,Дхубулия,,no,no_diacritics_in_prose,,Дхубулия [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Дхубулия – ближайшая железнодорожная станция к Мāйāпуру, находящаяся к северу от Кришнанагара",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06510,дхурандхара,Дхурандхара,,other,Дхурандхара,,conditional,no_diacritics_in_prose,,Дхурандхара [2],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Дхурандхара – предводитель. Титул Дхарма-дхурандхара был присвоен Навадвӣпа-дхāма-прачāрин̣ӣ Сабхой | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Дхурандхара,,needs_review,auto-generated draft,yes,Дхурандхара [2],bvks_ru [2],medium,review,,,,,,,
term-06524,дыхание пуруши,Дыхание пуруши,,other,Дыхание пуруши,,no,no_diacritics_in_prose,,Дыхание пуруши [2],vedabase_ru,vedabase_ru:index.html:Дыхание пуруши — источник появления вселенных. Они появляются с каждым Его выдохом,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06526,его единственное занятие,Его единственное занятие,,other,Его единственное занятие,,no,no_diacritics_in_prose,,Его единственное занятие [2],vedabase_ru,"vedabase_ru:index.html:Его единственное занятие — предаваться различным играм, но по беспричинной милости к обусловленным душам Он совершает ещ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06531,есть два типа души,Есть два типа души,,other,Есть два типа души,,no,no_diacritics_in_prose,,Есть два типа души [2],vedabase_ru,vedabase_ru:index.html:Есть два типа души — крошечная индивидуальная душа (ану-атма) и Сверхдуша (вибху-атма). Это подтверждает «Катха-упанишад,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06532,живой источник,Живой источник,,other,Живой источник,,no,no_diacritics_in_prose,,Живой источник [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Живой источник» – см. том 1, стр. 431",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06533,живые существа,Живые существа,,other,Живые существа,,no,no_diacritics_in_prose,,Живые существа [2],vedabase_ru,"vedabase_ru:index.html:Живые существа — это энергия, а не источник энергий. Источником является Кришна. Это наглядно объяснено в „Бхагавад-гите",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06536,земля там,Земля там,,other,Земля там,,no,no_diacritics_in_prose,,Земля там [2],vedabase_ru,"vedabase_ru:index.html:Земля там — философский камень [чинтамани], а леса изобилуют деревьями желаний. Однако материальному взору это место каж",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06537,значительно больше,значительно больше,,other,значительно больше,,no,no_diacritics_in_prose,,значительно больше [1],vedabase_ru,"vedabase_ru:index.html:Нет, значительно больше», — последовал ответ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06539,и это все,и это все,,other,и это все,,no,no_diacritics_in_prose,,и это все [1],vedabase_ru,"vedabase_ru:index.html:О, и это все?» — удивился царь. — «Что же Ты будешь делать с таким маленьким клочком земли",,draft,auto-generated draft,no,,,high,drop,,,,,,,
term-06716,известно,Известно,,other,Известно,,no,no_diacritics_in_prose,,Известно [2],vedabase_ru,"vedabase_ru:index.html:Известно, что этот человек — випра, а насколько он образован, мы не знаем. Поэтому сначала называют человека, а потом со",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06717,"известно, что этот человек","Известно, что этот человек",,other,"Известно, что этот человек",,no,no_diacritics_in_prose,,"Известно, что этот человек [2]",vedabase_ru,"vedabase_ru:index.html:Известно, что этот человек — випра, а насколько он образован, мы не знаем. Поэтому сначала называют человека, а потом со",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06718,изначальная личность бога,изначальная Личность Бога,,other,изначальная Личность Бога,,no,no_diacritics_in_prose,,изначальная Личность Бога [2],vedabase_ru,"vedabase_ru:index.html:Кришна, изначальная Личность Бога, — это суммум бонум* вездесущего Вишну. Он — всесовершенное знание и всесовершенное бл",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06737,имперсонализм,Имперсонализм,,other,Имперсонализм,,no,no_diacritics_in_prose,,Имперсонализм [1],bvks_ru,bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Имперсонализм — см. Майявада,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06739,имя которой,имя которой,,other,имя которой,,no,no_diacritics_in_prose,,имя которой [2],vedabase_ru,"vedabase_ru:index.html:Экспансия Баладевы, имя которой — Санкаршана, находящаяся в духовном мире, является как вещественной, так и непосредстве",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06847,исккон,ИСККОН,,other,ИСККОН,,no,no_diacritics_in_prose,,ИСККОН [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:ИСККОН — Международное общество сознания Кришны, основано в 1966 году в Нью-Йорке Его Божественной Милостью А.Ч. Бхактив",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06848,итак,Итак,,other,Итак,,no,no_diacritics_in_prose,,Итак [2],vedabase_ru,"vedabase_ru:index.html:Итак, все Они — аватары Господа Кришны, но мы видим, что Они ведут себя как Его преданные",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-06849,"итак, все они","Итак, все Они",,other,"Итак, все Они",,no,no_diacritics_in_prose,,"Итак, все Они [2]",vedabase_ru,"vedabase_ru:index.html:Итак, все Они — аватары Господа Кришны, но мы видим, что Они ведут себя как Его преданные",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07225,кара,кара,,other,кара,,conditional,diacritics_in_quotes_only,,кара [125] | ка̄ра [35] | Кара [2] | кара̄ [1],vedabase_ru,vedabase_ru:index.html:ка̄ра | vedabase_ru:index.html:кара | vedabase_ru:index.html:кара̄ | vedabase_ru:index.html:Кара — это фамилия Макарадхваджи. В настоящее время эту фамилию носят в основном выходцы из сословия каястх. В «Гаура-га,,needs_review,auto-generated draft,yes,кара [125] | ка̄ра [35] | Кара [2] | кара̄ [1],vedabase_ru [163],medium,review,,,,,,,
term-07256,караталы,караталы,,other,караталы,,conditional,no_diacritics_in_prose,,караталы [3] | Караталы [1],bvks_ru,"vedabase_ru:index.html:караталы | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Караталы — маленькие металлические тарелочки, на которых играют во время киртана | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:караталы",,needs_review,auto-generated draft,yes,караталы [3] | Караталы [1],vedabase_ru [2] | bvks_ru [2],medium,review,,,,,,,
term-07576,кӣртан,кӣртан,,other,кӣртан,,conditional,no_diacritics_in_prose,,кӣртан [68] | киртан [24] | Кӣртан [9] | Киртан [6],bvks_ru,vedabase_ru:index.html:киртан | vedabase_ru:index.html:Киртан | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Киртан — пение имён Верховного Господа и воспевание Его величия и славы | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:киртан | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Киртан,,needs_review,auto-generated draft,yes,кӣртан [68] | киртан [24] | Кӣртан [9] | Киртан [6],bvks_ru [86] | vedabase_ru [21],medium,review,,,,,,,
term-07642,которого называют говиндой,которого называют Говиндой,,other,которого называют Говиндой,,no,no_diacritics_in_prose,,которого называют Говиндой [1],vedabase_ru,"vedabase_ru:index.html:Кришна, которого называют Говиндой, — это Верховная Личность Бога. Он обладает вечным, духовным, исполненным блаженства ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07654,красный и желтый,красный и желтый,,other,красный и желтый,,no,no_diacritics_in_prose,,красный и желтый [2],vedabase_ru,"vedabase_ru:index.html:Белый, красный и желтый — это три цвета, каждый из которых присущ телу Господа, супруга богини процветания, в определенн",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07655,красота,Красота,,other,Красота,,no,no_diacritics_in_prose,,Красота [2],bvks_ru,bvks_ru:Рабочий.pdf:Красота — не только снаружи | bvks_ru:Как_я_достигла_настоящего_успеха_FINAL.docx:Красота — не только снаружи,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07681,кришна,Кришна,,other,Кришна,,no,no_diacritics_in_prose,,Кришна [12],bvks_ru,"vedabase_ru:index.html:Кришна — это Верховная Личность Бога, и Он безграничен, поэтому в Нем можно увидеть все сущее | vedabase_ru:index.html:Кришна, вместилище всего наслаждения, — это Верховная Личность Бога, высший повелитель. Никто не может превзойти Шри Кри | vedabase_ru:index.html:Кришна, Говинда, — верховный властелин. Его тело духовно, вечно и исполнено блаженства. Он источник всего сущего, но у Н | vedabase_ru:index.html:Кришна, изначальная Личность Бога, — это суммум бонум* вездесущего Вишну. Он — всесовершенное знание и всесовершенное бл | vedabase_ru:index.html:Кришна, которого называют Говиндой, — это Верховная Личность Бога. Он обладает вечным, духовным, исполненным блаженства ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07682,"кришна, вместилище всего наслаждения","Кришна, вместилище всего наслаждения",,other,"Кришна, вместилище всего наслаждения",,no,no_diacritics_in_prose,,"Кришна, вместилище всего наслаждения [2]",vedabase_ru,"vedabase_ru:index.html:Кришна, вместилище всего наслаждения, — это Верховная Личность Бога, высший повелитель. Никто не может превзойти Шри Кри",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07683,"кришна, говинда","Кришна, Говинда",,other,"Кришна, Говинда",,no,no_diacritics_in_prose,,"Кришна, Говинда [2]",vedabase_ru,"vedabase_ru:index.html:Кришна, Говинда, — верховный властелин. Его тело духовно, вечно и исполнено блаженства. Он источник всего сущего, но у Н",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07684,"кришна, изначальная личность бога","Кришна, изначальная Личность Бога",,other,"Кришна, изначальная Личность Бога",,no,no_diacritics_in_prose,,"Кришна, изначальная Личность Бога [2]",vedabase_ru,"vedabase_ru:index.html:Кришна, изначальная Личность Бога, — это суммум бонум* вездесущего Вишну. Он — всесовершенное знание и всесовершенное бл",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07685,"кришна, которого называют говиндой","Кришна, которого называют Говиндой",,other,"Кришна, которого называют Говиндой",,no,no_diacritics_in_prose,,"Кришна, которого называют Говиндой [1]",vedabase_ru,"vedabase_ru:index.html:Кришна, которого называют Говиндой, — это Верховная Личность Бога. Он обладает вечным, духовным, исполненным блаженства ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-07774,кр̣шн̣а,кр̣шн̣а,,other,кр̣шн̣а,,conditional,needs_review,,кр̣шн̣а [847] | кр̣ш̣н̣а [8] | Кр̣ш̣н̣а [5],bvks_ru,vedabase_ru:index.html:кр̣шн̣а | vedabase_ru:index.html:кр̣ш̣н̣а | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Кр̣ш̣н̣а – Верховная Абсолютная Истина | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Кр̣ш̣н̣а – изначальный повелитель всех энергий | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Кр̣ш̣н̣а – океан расы,,needs_review,auto-generated draft,yes,кр̣шн̣а [847] | кр̣ш̣н̣а [8] | Кр̣ш̣н̣а [5],vedabase_ru [854] | bvks_ru [6],medium,review,,,,,,,
term-07775,"кр̣ш̣н̣а, говинда","Кр̣ш̣н̣а, Говинда",,other,"Кр̣ш̣н̣а, Говинда",,no,needs_review,,"Кр̣ш̣н̣а, Говинда [1]",bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Кр̣ш̣н̣а, Говинда, – это Верховный Господь. Его духовное тело вечно и исполнено блаженства. Он первоисточник всего. У не",,draft,auto-generated draft,no,,,medium,review,,,,,,,
term-07892,курукшетра,курукшетра,,other,курукшетра,,conditional,diacritics_in_quotes_only,,курукшетра [8] | Курукшетра [1] | Курукш̣етра [1],bvks_ru,"vedabase_ru:index.html:Курукшетра | vedabase_ru:index.html:курукшетра | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Курукш̣етра – лучшее место для бхаджана. Только мошенники, лицемеры предпочитают Вр̣ндāван",,needs_review,auto-generated draft,yes,курукшетра [8] | Курукшетра [1] | Курукш̣етра [1],vedabase_ru [9] | bvks_ru [1],medium,review,,,,,,,
term-08056,кш̣ӣр,Кш̣ӣр,,other,Кш̣ӣр,,conditional,needs_review,,Кш̣ӣр [2] | кш̣ӣр [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Кш̣ӣр – (в данном контексте) сгущённое молоко | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:кш̣ӣр | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Кш̣ӣр,,needs_review,auto-generated draft,yes,Кш̣ӣр [2] | кш̣ӣр [1],bvks_ru [3],medium,review,,,,,,,
term-08122,ладно,Ладно,,other,Ладно,,no,no_diacritics_in_prose,,Ладно [1],vedabase_ru,"vedabase_ru:index.html:Ладно, — говорят коммунисты. — Теперь попросите его у нас",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-08146,лакшмӣ,лакшмӣ,,other,лакшмӣ,,conditional,no_diacritics_in_prose,,лакшмӣ [71] | лакшми [2] | Лакшми [1],bvks_ru,"vedabase_ru:index.html:лакшмӣ | vedabase_ru:index.html:лакшми | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Лакшми — богиня процветания, вечная супруга Господа Нараяны",,needs_review,auto-generated draft,yes,лакшмӣ [71] | лакшми [2] | Лакшми [1],vedabase_ru [73] | bvks_ru [1],medium,review,,,,,,,
term-08250,личность бога,Личность Бога,,other,Личность Бога,,no,no_diacritics_in_prose,,Личность Бога [4],vedabase_ru,"vedabase_ru:index.html:Личность Бога — это тот, кого Веды, «Бхагаватам», Упанишады и другие священные писания называют Абсолютным Целым. Ему не | vedabase_ru:index.html:Вишну, Личность Бога, — это Абсолютная Истина, и полубоги всегда горят желанием созерцать Его лотосные стопы. Подобно бо",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-08251,лия фесслер,Лия Фесслер,,other,Лия Фесслер,,no,no_diacritics_in_prose,,Лия Фесслер [1],bvks_ru,bvks_ru:Как_я_достигла_настоящего_успеха_FINAL.docx:Лия Фесслер — писательница из Нью-Йорка и выпускница престижного колледжа Миддлбери в Вермонте. Под влиянием трудов Ханн,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-08304,лучи,Лучи,,other,Лучи,,conditional,no_diacritics_in_prose,,Лучи [2] | лучи [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Лучи – жареная лепёшка, похожая на пури, но сделанная из белой муки | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:лучи | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Лучи",,needs_review,auto-generated draft,yes,Лучи [2] | лучи [1],bvks_ru [3],medium,review,,,,,,,
term-08305,львиные ворота,Львиные ворота,,other,Львиные ворота,,no,no_diacritics_in_prose,,Львиные ворота [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Львиные ворота – вход, окружённый декоративными фигурами львов",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-08306,любая деятельность,Любая деятельность,,other,Любая деятельность,,no,no_diacritics_in_prose,,Любая деятельность [2],vedabase_ru,"vedabase_ru:index.html:Любая деятельность — как религиозная, так и нерелигиозная — суть величайшее проявление невежества, если она противоречит",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-08307,любезный господин,Любезный господин,,other,Любезный господин,,no,no_diacritics_in_prose,,Любезный господин [2],vedabase_ru,"vedabase_ru:index.html:Любезный господин, Сита — мать вселенной и верховная богиня процветания. Услышав, что ее коснулся демон Равана, я не нах",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-08308,"любезный господин, сита","Любезный господин, Сита",,other,"Любезный господин, Сита",,no,no_diacritics_in_prose,,"Любезный господин, Сита [2]",vedabase_ru,"vedabase_ru:index.html:Любезный господин, Сита — мать вселенной и верховная богиня процветания. Услышав, что ее коснулся демон Равана, я не нах",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-08309,любимое растение кришны,Любимое растение Кришны,,other,Любимое растение Кришны,,no,no_diacritics_in_prose,,Любимое растение Кришны [1],vedabase_ru,vedabase_ru:index.html:Любимое растение Кришны — Туласи,,draft,auto-generated draft,no,,,low,review,,,,,,,
